;Ano;FT_Goals_H;FT_Goals_A;Odds_0x0;Odds_1x1;Odds_2x2;Odds_3x3;Odds_0x1;Odds_0x2;Odds_0x3;Odds_1x0;Odds_1x2;Odds_1x3;Odds_2x0;Odds_2x1;Odds_2x3;Odds_3x0;Odds_3x1;Odds_3x2
229;2020;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;2020;3;5;6.50;6.00;18.00;151.00;5.00;8.50;19.00;8.50;8.50;20.00;18.00;14.00;41.00;67.00;46.00;67.00
231;2020;0;1;9.00;6.00;13.00;67.00;9.00;15.00;41.00;7.00;10.00;26.00;10.00;8.00;31.00;21.00;18.00;26.00
232;2020;3;1;12.00;8.00;17.00;81.00;17.00;41.00;126.00;6.00;19.00;67.00;6.50;7.00;61.00;10.00;11.00;21.00
233;2020;1;3;9.50;7.50;20.00;126.00;15.00;36.00;151.00;5.00;21.00;91.00;6.00;7.50;81.00;10.00;13.00;26.00
234;2020;2;1;26.00;12.00;19.00;61.00;36.00;81.00;201.00;8.50;31.00;91.00;6.50;7.50;76.00;7.50;8.50;17.00
235;2020;2;1;7.50;6.00;15.00;91.00;9.00;18.00;51.00;6.00;12.00;34.00;9.00;8.50;46.00;19.00;19.00;31.00
236;2020;2;1;6.50;6.50;20.00;151.00;10.00;23.00;101.00;4.50;17.00;61.00;7.00;8.00;81.00;15.00;17.00;41.00
237;2020;2;1;8.00;6.00;13.00;71.00;8.00;14.00;36.00;7.00;10.00;23.00;11.00;8.50;36.00;26.00;20.00;26.00
238;2020;1;2;8.00;6.00;13.00;76.00;8.00;14.00;34.00;7.00;10.00;23.00;11.00;9.00;34.00;23.00;21.00;31.00
239;2020;1;0;8.00;6.00;14.00;71.00;8.50;15.00;36.00;7.00;10.00;26.00;10.00;8.50;36.00;23.00;19.00;26.00
240;2020;2;1;7.50;5.50;14.00;81.00;6.50;10.00;23.00;8.00;9.00;19.00;15.00;10.00;26.00;41.00;26.00;36.00
241;2020;3;0;26.00;12.00;17.00;51.00;36.00;71.00;201.00;9.50;26.00;81.00;7.50;7.00;51.00;8.00;8.50;15.00
242;2020;0;0;6.50;5.50;17.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;41.00;34.00;26.00;46.00
243;2020;0;2;7.50;5.50;14.00;81.00;7.50;13.00;34.00;7.00;10.00;23.00;11.00;9.00;34.00;26.00;21.00;34.00
244;2020;1;2;11.00;7.00;13.00;67.00;6.50;7.50;13.00;13.00;7.00;12.00;26.00;14.00;21.00;81.00;41.00;41.00
245;2020;0;2;7.00;5.50;15.00;91.00;7.00;12.00;31.00;7.00;9.50;23.00;12.00;10.00;36.00;31.00;23.00;41.00
246;2020;0;0;8.00;6.00;15.00;81.00;9.50;19.00;56.00;6.00;12.00;36.00;9.00;8.00;46.00;18.00;17.00;26.00
247;2020;2;1;8.00;6.00;15.00;81.00;6.00;8.50;17.00;9.50;8.00;17.00;19.00;12.00;26.00;56.00;36.00;51.00
248;2020;2;1;11.00;6.50;12.00;51.00;7.00;9.50;17.00;11.00;7.50;14.00;20.00;11.00;21.00;51.00;31.00;34.00
249;2020;2;4;8.50;6.00;14.00;67.00;7.00;10.00;21.00;9.00;8.00;17.00;15.00;11.00;26.00;41.00;26.00;36.00
250;2020;3;0;9.00;6.50;15.00;81.00;13.00;26.00;91.00;5.50;15.00;51.00;7.00;7.00;56.00;12.00;13.00;26.00
251;2020;3;0;7.00;6.50;17.00;101.00;10.00;23.00;81.00;5.00;15.00;46.00;7.50;8.00;71.00;15.00;17.00;34.00
252;2020;3;0;15.00;9.00;15.00;67.00;21.00;46.00;151.00;7.00;21.00;67.00;6.50;7.00;56.00;9.50;10.00;18.00
253;2020;2;1;8.50;7.50;21.00;126.00;14.00;36.00;176.00;5.00;21.00;81.00;6.00;7.50;91.00;10.00;13.00;31.00
254;2020;1;1;8.00;6.00;15.00;91.00;8.50;15.00;46.00;6.00;11.00;31.00;9.50;8.50;41.00;20.00;19.00;31.00
255;2020;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;2020;1;2;7.50;6.00;17.00;91.00;10.00;23.00;67.00;5.50;14.00;46.00;8.00;7.50;56.00;15.00;17.00;31.00
257;2020;0;0;6.50;6.00;15.00;101.00;7.50;15.00;46.00;6.00;11.00;36.00;10.00;9.00;41.00;23.00;21.00;36.00
258;2020;2;3;11.00;6.00;11.00;46.00;8.50;12.00;26.00;9.50;8.50;18.00;14.00;9.00;23.00;31.00;21.00;23.00
259;2020;1;1;7.00;6.50;19.00;126.00;5.00;7.00;15.00;10.00;8.00;17.00;23.00;15.00;34.00;81.00;56.00;71.00
260;2020;3;1;11.00;7.50;15.00;91.00;15.00;36.00;101.00;6.00;18.00;67.00;6.50;7.00;61.00;10.00;11.00;23.00
261;2020;1;1;7.00;5.50;15.00;91.00;6.50;11.00;26.00;7.50;9.50;23.00;13.00;10.00;36.00;34.00;26.00;36.00
262;2020;0;0;10.00;6.00;12.00;51.00;10.00;18.00;46.00;7.50;10.00;23.00;10.00;8.00;31.00;19.00;15.00;23.00
263;2020;2;1;10.00;8.00;21.00;126.00;15.00;46.00;176.00;5.00;21.00;91.00;6.00;7.50;91.00;9.50;12.00;31.00
264;2020;1;1;5.50;5.50;20.00;126.00;7.00;15.00;51.00;5.50;13.00;41.00;9.50;10.00;61.00;23.00;23.00;51.00
265;2020;1;2;9.50;6.00;12.00;56.00;8.50;13.00;26.00;8.00;9.00;21.00;12.00;9.00;26.00;26.00;21.00;26.00
266;2020;0;0;7.00;5.50;15.00;101.00;8.00;15.00;46.00;6.00;11.00;31.00;9.50;8.50;46.00;21.00;21.00;34.00
267;2020;4;0;6.50;6.00;19.00;126.00;8.50;19.00;71.00;5.00;14.00;46.00;8.00;8.50;67.00;17.00;19.00;36.00
268;2020;1;1;8.00;6.00;14.00;81.00;9.00;18.00;51.00;6.50;11.00;31.00;9.00;8.00;41.00;19.00;17.00;26.00
269;2020;1;1;8.00;6.00;15.00;81.00;9.50;20.00;61.00;6.00;12.00;36.00;8.50;8.00;41.00;17.00;17.00;26.00
270;2020;2;2;9.00;7.00;17.00;101.00;13.00;26.00;101.00;5.50;15.00;56.00;7.00;7.50;67.00;12.00;13.00;26.00
271;2020;1;1;14.00;10.00;20.00;91.00;23.00;56.00;201.00;6.00;26.00;101.00;5.50;7.00;91.00;8.00;10.00;23.00
272;2020;1;1;9.00;6.00;13.00;67.00;7.00;10.00;21.00;9.00;8.00;18.00;15.00;10.00;26.00;36.00;26.00;31.00
273;2020;3;1;12.00;7.00;13.00;56.00;14.00;26.00;67.00;7.00;13.00;36.00;8.50;7.00;41.00;14.00;12.00;20.00
274;2020;1;0;7.00;6.00;15.00;101.00;8.00;17.00;46.00;6.00;12.00;36.00;9.50;8.50;51.00;21.00;20.00;36.00
275;2020;1;1;6.50;5.50;15.00;101.00;7.50;15.00;41.00;6.00;11.00;31.00;11.00;9.00;51.00;23.00;23.00;36.00
276;2020;1;0;6.50;5.50;17.00;101.00;6.50;12.00;34.00;6.50;10.00;26.00;12.00;10.00;46.00;31.00;26.00;46.00
277;2020;1;0;6.00;5.50;18.00;126.00;7.50;14.00;46.00;5.50;12.00;34.00;9.50;9.00;56.00;23.00;23.00;46.00
278;2020;0;0;10.00;6.00;11.00;46.00;8.50;13.00;26.00;8.50;9.00;20.00;13.00;9.00;26.00;26.00;19.00;26.00
279;2020;1;0;6.50;5.50;17.00;126.00;8.00;15.00;46.00;5.50;12.00;34.00;9.50;8.50;51.00;21.00;21.00;36.00
280;2020;1;1;5.50;5.50;18.00;151.00;6.50;13.00;41.00;5.50;11.00;34.00;10.00;10.00;51.00;31.00;26.00;51.00
281;2020;3;4;9.50;6.50;13.00;71.00;6.50;8.00;15.00;12.00;7.00;13.00;23.00;13.00;23.00;67.00;36.00;41.00
282;2020;1;0;6.00;5.50;18.00;151.00;6.00;12.00;31.00;6.00;10.00;31.00;12.00;10.00;56.00;36.00;31.00;56.00
283;2020;4;2;10.00;6.00;13.00;61.00;11.00;19.00;46.00;7.00;11.00;26.00;9.50;7.50;36.00;18.00;15.00;23.00
284;2020;3;2;7.50;6.00;15.00;91.00;8.00;15.00;41.00;6.50;11.00;31.00;10.00;8.50;41.00;21.00;20.00;31.00
285;2020;2;3;7.50;6.00;14.00;81.00;7.50;14.00;36.00;7.00;10.00;26.00;11.00;9.00;36.00;26.00;21.00;34.00
286;2020;2;2;8.50;7.50;23.00;151.00;15.00;46.00;176.00;4.50;23.00;101.00;5.50;7.50;101.00;9.50;14.00;36.00
287;2020;2;1;14.00;7.50;13.00;46.00;17.00;31.00;81.00;7.50;15.00;41.00;8.00;7.00;36.00;12.00;10.00;18.00
288;2020;0;1;7.00;6.00;15.00;101.00;8.50;18.00;51.00;5.50;12.00;36.00;9.00;8.00;46.00;20.00;20.00;36.00
289;2020;2;0;9.00;6.00;14.00;61.00;6.50;10.00;20.00;9.50;8.00;15.00;17.00;11.00;23.00;41.00;26.00;36.00
290;2020;1;0;7.50;6.00;15.00;101.00;5.50;8.00;15.00;10.00;8.00;15.00;23.00;14.00;31.00;71.00;46.00;56.00
291;2020;2;1;7.00;5.50;15.00;91.00;8.00;15.00;46.00;6.00;11.00;31.00;9.50;8.50;41.00;23.00;20.00;36.00
292;2020;1;1;8.50;7.00;19.00;126.00;12.00;34.00;126.00;5.00;19.00;76.00;6.50;7.50;81.00;11.00;14.00;31.00
293;2020;2;2;8.00;6.00;14.00;81.00;6.50;10.00;21.00;8.50;8.50;18.00;15.00;11.00;26.00;41.00;26.00;41.00
294;2020;1;0;7.00;6.00;18.00;126.00;9.50;21.00;71.00;5.00;14.00;46.00;8.00;8.50;61.00;17.00;18.00;36.00
295;2020;1;2;6.00;6.00;18.00;126.00;8.00;17.00;51.00;5.50;13.00;41.00;9.00;9.00;56.00;20.00;21.00;41.00
296;2020;0;2;7.50;6.00;15.00;91.00;6.00;9.00;20.00;8.50;8.50;19.00;17.00;12.00;31.00;51.00;31.00;41.00
297;2020;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;2020;2;0;6.50;6.50;23.00;176.00;11.00;26.00;126.00;4.50;20.00;81.00;6.50;8.00;101.00;12.00;15.00;41.00
299;2020;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;2020;3;1;14.00;7.00;11.00;41.00;8.00;9.50;15.00;14.00;7.00;12.00;23.00;12.00;17.00;56.00;26.00;31.00
301;2020;1;1;9.50;6.00;13.00;67.00;10.00;20.00;51.00;6.50;11.00;31.00;9.00;8.00;36.00;18.00;15.00;23.00
302;2020;1;0;6.50;6.00;17.00;126.00;9.00;21.00;76.00;5.00;14.00;46.00;8.00;8.00;67.00;17.00;18.00;36.00
303;2020;3;3;6.50;5.50;15.00;101.00;7.00;13.00;34.00;6.50;10.00;26.00;11.00;9.50;41.00;26.00;23.00;41.00
304;2020;1;1;8.50;6.50;17.00;91.00;11.00;26.00;91.00;5.50;15.00;51.00;7.00;7.50;61.00;13.00;14.00;26.00
305;2020;0;1;8.50;6.50;17.00;91.00;5.50;7.50;15.00;11.00;7.50;14.00;23.00;15.00;26.00;76.00;46.00;61.00
306;2020;2;1;7.00;6.00;18.00;126.00;10.00;23.00;81.00;5.00;15.00;51.00;7.50;8.00;71.00;15.00;17.00;34.00
307;2020;1;1;6.50;6.00;20.00;126.00;5.00;7.50;15.00;10.00;8.00;18.00;21.00;15.00;41.00;81.00;56.00;76.00
308;2020;1;0;7.00;6.00;14.00;91.00;7.50;14.00;36.00;6.50;10.00;26.00;10.00;9.00;36.00;23.00;21.00;36.00
309;2020;2;2;8.50;7.50;21.00;126.00;14.00;36.00;151.00;5.00;21.00;81.00;6.00;7.50;91.00;10.00;13.00;31.00
310;2020;3;1;7.50;6.00;15.00;101.00;10.00;23.00;71.00;5.50;13.00;46.00;7.50;8.00;61.00;15.00;17.00;31.00
311;2020;1;2;7.00;5.50;15.00;91.00;6.00;10.00;23.00;8.00;9.00;21.00;15.00;11.00;36.00;41.00;34.00;46.00
312;2020;0;1;7.50;6.00;15.00;81.00;9.50;17.00;56.00;6.00;12.00;36.00;9.00;8.00;41.00;19.00;17.00;31.00
313;2020;2;2;8.00;6.50;17.00;101.00;11.00;23.00;91.00;5.50;15.00;56.00;7.00;7.50;61.00;13.00;15.00;26.00
314;2020;2;1;12.00;8.00;18.00;91.00;17.00;41.00;151.00;5.50;19.00;67.00;6.00;7.00;71.00;9.50;11.00;23.00
315;2020;3;0;8.50;6.00;14.00;81.00;10.00;20.00;56.00;6.50;12.00;36.00;8.50;7.50;41.00;17.00;15.00;26.00
316;2020;1;2;10.00;8.50;23.00;126.00;17.00;51.00;201.00;5.00;26.00;101.00;5.50;7.50;101.00;8.50;13.00;31.00
317;2020;1;1;5.50;6.00;23.00;201.00;8.50;23.00;91.00;4.50;15.00;67.00;7.50;9.50;101.00;18.00;21.00;56.00
318;2020;2;2;9.00;7.00;15.00;91.00;12.00;26.00;81.00;5.50;15.00;51.00;7.50;7.50;61.00;13.00;13.00;26.00
319;2020;1;1;7.00;5.50;15.00;91.00;8.00;15.00;36.00;6.50;10.00;31.00;10.00;9.00;46.00;23.00;21.00;36.00
320;2020;3;5;7.50;5.50;14.00;81.00;6.50;10.00;23.00;8.50;8.50;20.00;15.00;11.00;31.00;41.00;31.00;36.00
321;2020;0;0;7.00;6.00;15.00;101.00;8.50;17.00;51.00;5.50;12.00;36.00;9.00;8.50;51.00;20.00;20.00;36.00
322;2020;1;1;7.50;6.50;19.00;151.00;11.00;26.00;101.00;5.00;17.00;67.00;7.00;7.50;81.00;13.00;15.00;34.00
323;2020;1;2;7.00;5.50;17.00;101.00;6.00;10.00;23.00;7.50;9.00;21.00;15.00;11.00;36.00;46.00;31.00;46.00
324;2020;1;0;6.50;5.50;15.00;91.00;7.00;13.00;36.00;6.50;10.00;26.00;11.00;9.50;41.00;26.00;26.00;36.00
325;2020;0;2;7.00;5.50;15.00;91.00;7.50;14.00;36.00;6.00;10.00;31.00;11.00;9.00;41.00;23.00;21.00;36.00
326;2020;1;0;6.00;5.50;17.00;101.00;7.50;15.00;46.00;5.50;12.00;36.00;10.00;9.50;56.00;23.00;23.00;51.00
327;2020;0;1;9.50;6.00;13.00;61.00;7.00;10.00;19.00;9.50;8.00;15.00;18.00;11.00;26.00;41.00;31.00;34.00
328;2020;2;1;6.00;5.50;17.00;126.00;7.50;15.00;46.00;6.00;11.00;34.00;10.00;9.00;51.00;26.00;23.00;41.00
329;2020;3;0;8.00;6.00;13.00;71.00;8.00;14.00;36.00;7.00;10.00;26.00;11.00;9.00;36.00;23.00;21.00;31.00
330;2020;1;1;6.50;6.00;19.00;126.00;5.00;8.00;19.00;8.50;8.50;20.00;20.00;14.00;41.00;71.00;51.00;76.00
331;2020;2;1;6.50;5.50;15.00;101.00;7.50;15.00;41.00;6.00;11.00;34.00;10.00;9.00;46.00;23.00;21.00;36.00
332;2020;0;2;7.50;6.50;18.00;101.00;5.00;7.00;14.00;11.00;7.50;15.00;26.00;17.00;34.00;101.00;56.00;76.00
333;2020;1;1;7.50;6.00;17.00;101.00;9.50;21.00;71.00;5.50;14.00;46.00;8.00;8.00;61.00;17.00;15.00;36.00
334;2020;1;0;7.00;6.00;17.00;101.00;9.50;21.00;61.00;5.00;13.00;46.00;8.00;8.00;61.00;15.00;17.00;34.00
335;2020;2;0;7.00;5.50;15.00;101.00;8.50;17.00;51.00;5.50;12.00;36.00;9.00;8.50;56.00;19.00;20.00;36.00
336;2020;0;1;6.50;5.50;17.00;101.00;6.00;9.50;23.00;7.50;9.00;21.00;15.00;11.00;36.00;46.00;34.00;51.00
337;2020;2;1;7.50;6.00;15.00;101.00;9.50;20.00;61.00;5.50;13.00;41.00;8.00;8.00;61.00;17.00;18.00;36.00
338;2020;1;2;9.00;7.50;18.00;126.00;13.00;31.00;126.00;5.00;19.00;67.00;6.50;7.50;91.00;11.00;14.00;26.00
339;2020;0;0;7.50;6.00;15.00;91.00;6.00;8.50;20.00;9.00;8.00;17.00;19.00;12.00;34.00;61.00;36.00;56.00
340;2020;1;1;11.00;8.50;21.00;126.00;20.00;51.00;201.00;5.50;23.00;101.00;5.50;7.50;101.00;8.50;11.00;26.00
341;2020;2;0;6.50;5.50;15.00;91.00;6.50;11.00;26.00;7.00;9.50;23.00;13.00;10.00;36.00;36.00;26.00;46.00
342;2020;1;0;8.50;6.00;13.00;71.00;8.50;15.00;36.00;7.00;10.00;26.00;10.00;8.00;36.00;23.00;18.00;26.00
343;2020;0;1;7.00;6.00;18.00;101.00;9.50;21.00;71.00;5.50;14.00;46.00;7.50;8.00;61.00;15.00;18.00;34.00
344;2020;0;3;6.50;6.00;17.00;126.00;9.00;19.00;61.00;5.50;13.00;36.00;8.50;8.50;61.00;19.00;19.00;36.00
345;2020;1;1;7.50;6.50;19.00;126.00;11.00;26.00;126.00;5.00;17.00;67.00;6.50;8.00;76.00;13.00;15.00;34.00
346;2020;0;1;8.00;5.50;13.00;76.00;7.50;13.00;34.00;7.00;10.00;23.00;12.00;9.00;36.00;26.00;21.00;31.00
347;2020;2;1;9.00;6.50;14.00;71.00;6.00;8.00;14.00;11.00;7.50;14.00;23.00;13.00;26.00;67.00;41.00;46.00
348;2020;3;1;6.50;6.00;20.00;151.00;10.00;23.00;101.00;4.50;15.00;61.00;7.00;8.50;91.00;14.00;18.00;41.00
349;2020;1;3;6.00;5.50;18.00;126.00;6.50;12.00;36.00;6.00;10.00;31.00;11.00;10.00;46.00;31.00;26.00;46.00
350;2020;3;0;7.50;6.50;18.00;126.00;11.00;26.00;91.00;5.00;15.00;51.00;7.00;8.00;76.00;13.00;15.00;34.00
351;2020;0;1;6.00;6.00;17.00;151.00;5.50;9.50;23.00;7.50;9.50;23.00;15.00;12.00;41.00;51.00;36.00;56.00
352;2020;1;1;7.50;6.00;15.00;81.00;9.00;18.00;61.00;6.00;12.00;36.00;9.00;8.00;46.00;19.00;17.00;31.00
353;2020;2;1;8.00;6.00;15.00;91.00;9.50;19.00;51.00;6.00;12.00;36.00;9.00;8.00;46.00;18.00;17.00;26.00
354;2020;3;1;8.00;6.00;14.00;67.00;8.00;14.00;34.00;7.00;10.00;23.00;11.00;9.00;34.00;26.00;21.00;31.00
355;2020;0;0;7.50;6.00;15.00;91.00;9.00;19.00;61.00;5.50;13.00;36.00;8.50;8.00;51.00;17.00;18.00;31.00
356;2020;1;1;6.50;6.00;17.00;101.00;8.50;19.00;56.00;5.50;13.00;41.00;8.50;8.50;56.00;19.00;19.00;36.00
357;2020;2;1;6.50;5.50;15.00;101.00;6.00;9.50;23.00;8.00;8.50;20.00;15.00;12.00;36.00;51.00;36.00;51.00
358;2020;2;1;8.00;5.50;13.00;76.00;7.50;12.00;26.00;7.50;9.00;21.00;13.00;9.50;31.00;31.00;23.00;31.00
359;2020;2;1;7.50;5.50;15.00;91.00;6.50;10.00;23.00;8.00;9.00;21.00;14.00;10.00;31.00;36.00;26.00;41.00
360;2020;2;0;9.50;7.00;17.00;91.00;13.00;31.00;101.00;5.50;17.00;61.00;6.50;7.00;67.00;11.00;12.00;23.00
361;2020;1;1;18.00;13.00;26.00;151.00;36.00;101.00;201.00;6.50;41.00;176.00;5.00;8.00;151.00;6.00;10.00;26.00
362;2020;0;1;10.00;7.00;15.00;76.00;6.00;7.00;13.00;13.00;7.00;13.00;31.00;15.00;23.00;91.00;51.00;51.00
363;2020;0;0;6.00;6.50;21.00;201.00;10.00;26.00;101.00;4.50;18.00;81.00;7.00;8.50;101.00;14.00;18.00;46.00
364;2020;2;0;6.00;6.00;19.00;126.00;8.00;18.00;56.00;5.50;13.00;41.00;8.50;8.50;61.00;20.00;21.00;41.00
365;2020;2;0;7.50;6.00;18.00;101.00;10.00;21.00;71.00;5.00;15.00;46.00;8.00;7.50;61.00;15.00;15.00;34.00
366;2020;1;0;8.50;7.00;20.00;126.00;13.00;34.00;101.00;5.00;19.00;76.00;6.50;7.50;81.00;11.00;14.00;31.00
367;2020;1;1;6.50;5.50;15.00;101.00;7.00;13.00;31.00;6.50;10.00;26.00;11.00;10.00;41.00;26.00;26.00;41.00
368;2020;1;1;7.50;6.00;17.00;101.00;5.50;8.00;15.00;10.00;8.00;15.00;21.00;14.00;31.00;61.00;41.00;61.00
369;2020;3;0;12.00;8.00;17.00;81.00;6.00;6.00;10.00;17.00;7.00;11.00;36.00;20.00;23.00;126.00;67.00;61.00
370;2020;1;0;6.50;6.00;18.00;126.00;8.50;19.00;67.00;5.50;13.00;41.00;8.50;8.50;56.00;19.00;21.00;41.00
371;2020;2;1;15.00;10.00;23.00;126.00;26.00;71.00;201.00;5.50;31.00;126.00;5.50;7.50;101.00;7.50;10.00;23.00
372;2020;3;2;7.50;6.00;15.00;91.00;9.50;20.00;67.00;5.50;12.00;41.00;8.00;8.00;51.00;17.00;17.00;31.00
373;2020;1;1;9.50;7.00;15.00;101.00;13.00;31.00;101.00;5.50;17.00;61.00;6.50;7.00;67.00;11.00;13.00;26.00
374;2020;1;0;8.00;7.50;21.00;151.00;13.00;36.00;151.00;4.50;20.00;81.00;6.00;8.00;101.00;11.00;14.00;36.00
375;2020;0;1;13.00;8.00;15.00;76.00;18.00;41.00;101.00;6.50;18.00;61.00;7.00;7.00;56.00;10.00;11.00;20.00
376;2020;1;1;8.00;6.00;14.00;81.00;9.00;15.00;46.00;6.50;11.00;31.00;9.50;8.00;41.00;20.00;17.00;26.00
377;2020;3;2;6.00;5.50;18.00;151.00;6.00;11.00;31.00;6.50;10.00;26.00;13.00;11.00;46.00;41.00;34.00;51.00
378;2020;0;1;6.00;5.50;18.00;126.00;5.50;9.50;21.00;8.00;9.00;21.00;15.00;12.00;41.00;51.00;41.00;51.00
379;2020;0;2;7.50;6.00;15.00;101.00;9.50;19.00;61.00;5.50;13.00;41.00;8.50;8.00;46.00;18.00;18.00;31.00
